icao,airport_name,city,state,country,airport_link,source_url,raw_image,cleaned_image,status,error,crop_bbox
RKSS,Seoul/Gimpo International,Seoul,,KOREA (SOUTH),https://acukwik.com/Airport-Info/RKSS,https://acukwik.com/extimages/Listing-Images/RKSS.jpg,runway_diagrams/raw/RKSS.jpg,runway_diagrams/cleaned/RKSS.jpg,ok,,"0,0,575,600"
RPLC,Clark Intl/Diosdado Macapagal International,Angeles/Pampanga,,PHILIPPINES,https://acukwik.com/Airport-Info/RPLC,https://acukwik.com/extimages/Listing-Images/RPLC.jpg,runway_diagrams/raw/RPLC.jpg,runway_diagrams/cleaned/RPLC.jpg,ok,,"0,0,1000,1042"
RPLL,Ninoy Aquino International,Manila,,PHILIPPINES,https://acukwik.com/Airport-Info/RPLL,https://acukwik.com/extimages/Listing-Images/RPLL.jpg,runway_diagrams/raw/RPLL.jpg,runway_diagrams/cleaned/RPLL.jpg,ok,,"0,0,1000,1087"
SACO,Cordoba/Ingeniero Ambrosio Taravella,Cordoba,X,ARGENTINA,https://acukwik.com/Airport-Info/SACO,https://acukwik.com/extimages/Listing-Images/SACO.jpg,runway_diagrams/raw/SACO.jpg,runway_diagrams/cleaned/SACO.jpg,ok,,"0,0,575,600"
SAEZ,Buenos Aires/Ezeiza - Ministro Pistarini Intl,Buenos Aires,B,ARGENTINA,https://acukwik.com/Airport-Info/SAEZ,https://acukwik.com/extimages/Listing-Images/SAEZ.jpg,runway_diagrams/raw/SAEZ.jpg,runway_diagrams/cleaned/SAEZ.jpg,ok,,"0,0,1000,1130"
SAWC,El Calafate International,El Calafate,Z,ARGENTINA,https://acukwik.com/Airport-Info/SAWC,https://acukwik.com/extimages/Listing-Images/SAWC.jpg,runway_diagrams/raw/SAWC.jpg,runway_diagrams/cleaned/SAWC.jpg,ok,,"0,0,1000,696"
SBBR,Pres Juscelino Kubitschek Intl,Brasilia,DF,BRAZIL,https://acukwik.com/Airport-Info/SBBR,https://acukwik.com/extimages/Listing-Images/SBBR.jpg,runway_diagrams/raw/SBBR.jpg,runway_diagrams/cleaned/SBBR.jpg,ok,,"0,0,575,450"
SBFZ,Fortaleza Internacional/Pinto Martins,Fortaleza,CE,BRAZIL,https://acukwik.com/Airport-Info/SBFZ,https://acukwik.com/extimages/Listing-Images/SBFZ.jpg,runway_diagrams/raw/SBFZ.jpg,runway_diagrams/cleaned/SBFZ.jpg,ok,,"0,0,575,425"
SBGL,Antonio Carlos Jobim/Galeao/Rio De Janeiro Intl,Rio De Janeiro,RJ,BRAZIL,https://acukwik.com/Airport-Info/SBGL,https://acukwik.com/extimages/Listing-Images/SBGL.jpg,runway_diagrams/raw/SBGL.jpg,runway_diagrams/cleaned/SBGL.jpg,ok,,"0,0,415,306"
SBGR,Sao Paulo/Gov A F Montoro/Guarulhos Intl,Sao Paulo,SP,BRAZIL,https://acukwik.com/Airport-Info/SBGR,https://acukwik.com/extimages/Listing-Images/SBGR.jpg,runway_diagrams/raw/SBGR.jpg,runway_diagrams/cleaned/SBGR.jpg,ok,,"0,0,575,500"
SBJH,Sao Paulo/Catarina International Executive,Sao Paulo,SP,BRAZIL,https://acukwik.com/Airport-Info/SBJH,https://acukwik.com/extimages/Listing-Images/SBJH.jpg,runway_diagrams/raw/SBJH.jpg,runway_diagrams/cleaned/SBJH.jpg,ok,,"0,0,575,425"
SBKP,Campinas/Viracopos Intl,Campinas,SP,BRAZIL,https://acukwik.com/Airport-Info/SBKP,https://acukwik.com/extimages/Listing-Images/SBKP.jpg,runway_diagrams/raw/SBKP.jpg,runway_diagrams/cleaned/SBKP.jpg,ok,,"0,0,414,396"
SBMT,Sao Paulo/Campo de Marte,Sao Paulo,SP,BRAZIL,https://acukwik.com/Airport-Info/SBMT,https://acukwik.com/extimages/Listing-Images/SBMT.jpg,runway_diagrams/raw/SBMT.jpg,runway_diagrams/cleaned/SBMT.jpg,ok,,"0,0,414,306"
SBRF,Recife/Guararapes-Gilberto Freyre Int,Recife,PE,BRAZIL,https://acukwik.com/Airport-Info/SBRF,https://acukwik.com/extimages/Listing-Images/SBRF.jpg,runway_diagrams/raw/SBRF.jpg,runway_diagrams/cleaned/SBRF.jpg,ok,,"0,0,575,575"
SBRJ,Rio de Janeiro/Santos Dumont,Rio De Janeiro,RJ,BRAZIL,https://acukwik.com/Airport-Info/SBRJ,https://acukwik.com/extimages/Listing-Images/SBRJ.jpg,runway_diagrams/raw/SBRJ.jpg,runway_diagrams/cleaned/SBRJ.jpg,ok,,"0,0,575,575"
SBSP,Sao Paulo/Congonhas Intl,Sao Paulo,SP,BRAZIL,https://acukwik.com/Airport-Info/SBSP,https://acukwik.com/extimages/Listing-Images/SBSP.jpg,runway_diagrams/raw/SBSP.jpg,runway_diagrams/cleaned/SBSP.jpg,ok,,"0,0,575,525"
SCCI,Punta Arenas/Pdte. Carlos Ibanez Del Campo,Punta Arenas,,CHILE,https://acukwik.com/Airport-Info/SCCI,https://acukwik.com/extimages/Listing-Images/SCCI.jpg,runway_diagrams/raw/SCCI.jpg,runway_diagrams/cleaned/SCCI.jpg,ok,,"0,0,1000,1043"
SCEL,Santiago Nuevo Pudahuel/Arturo Merino Benitez,Santiago,,CHILE,https://acukwik.com/Airport-Info/SCEL,https://acukwik.com/extimages/Listing-Images/SCEL.jpg,runway_diagrams/raw/SCEL.jpg,runway_diagrams/cleaned/SCEL.jpg,ok,,"0,0,1000,1000"
SDCO,Sorocaba/Bertram Luiz Leupolz,Sorocaba,SP,BRAZIL,https://acukwik.com/Airport-Info/SDCO,https://acukwik.com/extimages/Listing-Images/SDCO.jpg,runway_diagrams/raw/SDCO.jpg,runway_diagrams/cleaned/SDCO.jpg,ok,,"0,0,575,650"
SEGS,Puerto Ayora/Baltra/Seymour - Galapagos Ecological,Puerto Ayora,W,ECUADOR,https://acukwik.com/Airport-Info/SEGS,https://acukwik.com/extimages/Listing-Images/SEGS.jpg,runway_diagrams/raw/SEGS.jpg,runway_diagrams/cleaned/SEGS.jpg,ok,,"0,0,575,500"
SEGU,Guayaquil/Jose Joaquin de Olmedo Intl,Guayaquil,G,ECUADOR,https://acukwik.com/Airport-Info/SEGU,https://acukwik.com/extimages/Listing-Images/SEGU.jpg,runway_diagrams/raw/SEGU.jpg,runway_diagrams/cleaned/SEGU.jpg,ok,,"0,0,1000,1043"
SEQM,New Quito International Mariscal Sucre,Quito,P,ECUADOR,https://acukwik.com/Airport-Info/SEQM,https://acukwik.com/extimages/Listing-Images/SEQM.jpg,runway_diagrams/raw/SEQM.jpg,runway_diagrams/cleaned/SEQM.jpg,ok,,"0,0,575,725"
SGAS,Luque/Silvio Pettirossi International,Asuncion,,PARAGUAY,https://acukwik.com/Airport-Info/SGAS,https://acukwik.com/extimages/Listing-Images/SGAS.jpg,runway_diagrams/raw/SGAS.jpg,runway_diagrams/cleaned/SGAS.jpg,ok,,"0,0,1000,1000"
SKBO,Bogota/El Dorado International,Bogota,,COLOMBIA,https://acukwik.com/Airport-Info/SKBO,https://acukwik.com/extimages/Listing-Images/SKBO.jpg,runway_diagrams/raw/SKBO.jpg,runway_diagrams/cleaned/SKBO.jpg,ok,,"0,0,575,575"
SKBQ,Barranquilla/Ernesto Cortissoz International,Barranquilla,,COLOMBIA,https://acukwik.com/Airport-Info/SKBQ,https://acukwik.com/extimages/Listing-Images/SKBQ.jpg,runway_diagrams/raw/SKBQ.jpg,runway_diagrams/cleaned/SKBQ.jpg,ok,,"0,0,1000,870"
SKCG,Cartagena/Rafael Nunez International,Cartagena,,COLOMBIA,https://acukwik.com/Airport-Info/SKCG,https://acukwik.com/extimages/Listing-Images/SKCG.jpg,runway_diagrams/raw/SKCG.jpg,runway_diagrams/cleaned/SKCG.jpg,ok,,"0,0,1000,957"
SKCL,Cali/Alfonso Bonilla Aragon,Cali,,COLOMBIA,https://acukwik.com/Airport-Info/SKCL,https://acukwik.com/extimages/Listing-Images/SKCL.jpg,runway_diagrams/raw/SKCL.jpg,runway_diagrams/cleaned/SKCL.jpg,ok,,"0,0,575,550"
SKPE,Pereira/Matecana International,Pereira,,COLOMBIA,https://acukwik.com/Airport-Info/SKPE,https://acukwik.com/extimages/Listing-Images/SKPE.jpg,runway_diagrams/raw/SKPE.jpg,runway_diagrams/cleaned/SKPE.jpg,ok,,"0,0,575,425"
SKRG,Medellin - Rionegro/Jose Maria Cordova,Medellin,,COLOMBIA,https://acukwik.com/Airport-Info/SKRG,https://acukwik.com/extimages/Listing-Images/SKRG.jpg,runway_diagrams/raw/SKRG.jpg,runway_diagrams/cleaned/SKRG.jpg,ok,,"0,0,575,600"
SKSM,Santa Marta/Simon Bolivar,Santa Marta,,COLOMBIA,https://acukwik.com/Airport-Info/SKSM,https://acukwik.com/extimages/Listing-Images/SKSM.jpg,runway_diagrams/raw/SKSM.jpg,runway_diagrams/cleaned/SKSM.jpg,ok,,"0,0,575,575"
SLCB,Jorge Wilstermann Intl,Cochabamba,,BOLIVIA,https://acukwik.com/Airport-Info/SLCB,https://acukwik.com/extimages/Listing-Images/SLCB.jpg,runway_diagrams/raw/SLCB.jpg,runway_diagrams/cleaned/SLCB.jpg,ok,,"0,0,1000,1043"
SLVR,Viru Viru International,Santa Cruz,,BOLIVIA,https://acukwik.com/Airport-Info/SLVR,https://acukwik.com/extimages/Listing-Images/SLVR.jpg,runway_diagrams/raw/SLVR.jpg,runway_diagrams/cleaned/SLVR.jpg,ok,,"0,0,1000,826"
SOCA,Cayenne - Felix Eboue (Rochambeau),Cayenne,,FRENCH GUIANA,https://acukwik.com/Airport-Info/SOCA,https://acukwik.com/extimages/Listing-Images/SOCA.jpg,runway_diagrams/raw/SOCA.jpg,runway_diagrams/cleaned/SOCA.jpg,ok,,"0,0,575,425"
SPJC,Lima Callao/Jorge Chavez Intl,Lima,,PERU,https://acukwik.com/Airport-Info/SPJC,https://acukwik.com/extimages/Listing-Images/SPJC.jpg,runway_diagrams/raw/SPJC.jpg,runway_diagrams/cleaned/SPJC.jpg,ok,,"0,0,1000,957"
SPME,Tumbes/Capt FAP Pedro Canga Rodriguez,Tumbes,,PERU,https://acukwik.com/Airport-Info/SPME,https://acukwik.com/extimages/Listing-Images/SPME.jpg,runway_diagrams/raw/SPME.jpg,runway_diagrams/cleaned/SPME.jpg,ok,,"0,0,575,500"
SPSO,Pisco International,Pisco,,PERU,https://acukwik.com/Airport-Info/SPSO,https://acukwik.com/extimages/Listing-Images/SPSO.jpg,runway_diagrams/raw/SPSO.jpg,runway_diagrams/cleaned/SPSO.jpg,ok,,"0,0,575,500"
SULS,Punta del Este/Laguna del Sauce/Capt C Curbelo,Punta del Este,,URUGUAY,https://acukwik.com/Airport-Info/SULS,https://acukwik.com/extimages/Listing-Images/SULS.jpg,runway_diagrams/raw/SULS.jpg,runway_diagrams/cleaned/SULS.jpg,ok,,"0,0,1000,957"
SUMU,Montevideo/Gen Cesareo L Berisso-Carrasco Intl,Montevideo,,URUGUAY,https://acukwik.com/Airport-Info/SUMU,https://acukwik.com/extimages/Listing-Images/SUMU.jpg,runway_diagrams/raw/SUMU.jpg,runway_diagrams/cleaned/SUMU.jpg,ok,,"0,0,1000,957"
SVMI,Caracas (Maiquetia)/Simon Bolivar Intl,Caracas,,VENEZUELA,https://acukwik.com/Airport-Info/SVMI,https://acukwik.com/extimages/Listing-Images/SVMI.jpg,runway_diagrams/raw/SVMI.jpg,runway_diagrams/cleaned/SVMI.jpg,ok,,"0,0,1000,609"
SYCJ,Cheddi Jagan International,Georgetown,,GUYANA,https://acukwik.com/Airport-Info/SYCJ,https://acukwik.com/extimages/Listing-Images/SYCJ.jpg,runway_diagrams/raw/SYCJ.jpg,runway_diagrams/cleaned/SYCJ.jpg,ok,,"0,0,1000,957"
TAPA,St John's/V C Bird International,St John's,,ANTIGUA & BARBUDA,https://acukwik.com/Airport-Info/TAPA,https://acukwik.com/extimages/Listing-Images/TAPA.jpg,runway_diagrams/raw/TAPA.jpg,runway_diagrams/cleaned/TAPA.jpg,ok,,"0,0,414,306"
TDPD,Roseau/Melville Hall/Douglas Charles,Roseau,,DOMINICA,https://acukwik.com/Airport-Info/TDPD,https://acukwik.com/extimages/Listing-Images/TDPD.jpg,runway_diagrams/raw/TDPD.jpg,runway_diagrams/cleaned/TDPD.jpg,ok,,"0,0,1000,696"
TGPY,St Georges/(Point Salines) Maurice Bishop Intl,St Georges,,GRENADA,https://acukwik.com/Airport-Info/TGPY,https://acukwik.com/extimages/Listing-Images/TGPY.jpg,runway_diagrams/raw/TGPY.jpg,runway_diagrams/cleaned/TGPY.jpg,ok,,"0,0,575,425"
TIST,Cyril E King - Charlotte Amalie,St Thomas,,VIRGIN ISLANDS (US),https://acukwik.com/Airport-Info/TIST,https://acukwik.com/extimages/Listing-Images/TIST.jpg,runway_diagrams/raw/TIST.jpg,runway_diagrams/cleaned/TIST.jpg,ok,,"0,0,575,425"
TISX,Christiansted St Croix/Henry E Rohlsen,St Croix/Christiansted,,VIRGIN ISLANDS (US),https://acukwik.com/Airport-Info/TISX,https://acukwik.com/extimages/Listing-Images/TISX.jpg,runway_diagrams/raw/TISX.jpg,runway_diagrams/cleaned/TISX.jpg,ok,,"0,0,414,306"
TJBQ,Aguadilla/Rafael Hernandez (Borinquen),Aguadilla,,PUERTO RICO,https://acukwik.com/Airport-Info/TJBQ,https://acukwik.com/extimages/Listing-Images/TJBQ.jpg,runway_diagrams/raw/TJBQ.jpg,runway_diagrams/cleaned/TJBQ.jpg,ok,,"0,0,414,306"
TJIG,Fernando Luis Ribas Dominicci (Isla Grande),San Juan,,PUERTO RICO,https://acukwik.com/Airport-Info/TJIG,https://acukwik.com/extimages/Listing-Images/TJIG.jpg,runway_diagrams/raw/TJIG.jpg,runway_diagrams/cleaned/TJIG.jpg,ok,,"0,0,414,306"
TJPS,Ponce/Mercedita,Ponce,,PUERTO RICO,https://acukwik.com/Airport-Info/TJPS,https://acukwik.com/extimages/Listing-Images/TJPS.jpg,runway_diagrams/raw/TJPS.jpg,runway_diagrams/cleaned/TJPS.jpg,ok,,"0,0,414,306"
TJSJ,San Juan/Isla Verde/Luis Munoz Marin Intl,San Juan,,PUERTO RICO,https://acukwik.com/Airport-Info/TJSJ,https://acukwik.com/extimages/Listing-Images/TJSJ.jpg,runway_diagrams/raw/TJSJ.jpg,runway_diagrams/cleaned/TJSJ.jpg,ok,,"0,0,575,450"
TKPK,Basseterre/Robert L Bradshaw Intl,Basseterre,,ST KITTS & NEVIS,https://acukwik.com/Airport-Info/TKPK,https://acukwik.com/extimages/Listing-Images/TKPK.jpg,runway_diagrams/raw/TKPK.jpg,runway_diagrams/cleaned/TKPK.jpg,ok,,"0,0,575,450"
TKPN,Nevis Isl/Vance W Amory Intl,Nevis Isl,,ST KITTS & NEVIS,https://acukwik.com/Airport-Info/TKPN,https://acukwik.com/extimages/Listing-Images/TKPN.jpg,runway_diagrams/raw/TKPN.jpg,runway_diagrams/cleaned/TKPN.jpg,ok,,"0,0,414,306"
TLPC,Castries/George F.L. Charles (St Lucia),Castries,,ST LUCIA,https://acukwik.com/Airport-Info/TLPC,https://acukwik.com/extimages/Listing-Images/TLPC.jpg,runway_diagrams/raw/TLPC.jpg,runway_diagrams/cleaned/TLPC.jpg,ok,,"0,0,1000,696"
TLPL,Vieux Fort/Hewanorra International,Vieux Fort,,ST LUCIA,https://acukwik.com/Airport-Info/TLPL,https://acukwik.com/extimages/Listing-Images/TLPL.jpg,runway_diagrams/raw/TLPL.jpg,runway_diagrams/cleaned/TLPL.jpg,ok,,"0,0,575,425"
TUPJ,Roadtown/Terrance B Lettsome Intl,Tortola,,VIRGIN ISLANDS (BRITISH),https://acukwik.com/Airport-Info/TUPJ,https://acukwik.com/extimages/Listing-Images/TUPJ.jpg,runway_diagrams/raw/TUPJ.jpg,runway_diagrams/cleaned/TUPJ.jpg,ok,,"0,0,575,438"
TVSA,Argyle International,Kingstown,,ST VINCENT & GRENADINES,https://acukwik.com/Airport-Info/TVSA,https://acukwik.com/extimages/Listing-Images/TVSA.jpg,runway_diagrams/raw/TVSA.jpg,runway_diagrams/cleaned/TVSA.jpg,ok,,"0,0,575,450"
TVSC,Canouan Jet Port,Canouan Isl,,ST VINCENT & GRENADINES,https://acukwik.com/Airport-Info/TVSC,https://acukwik.com/extimages/Listing-Images/TVSC.jpg,runway_diagrams/raw/TVSC.jpg,runway_diagrams/cleaned/TVSC.jpg,ok,,"0,0,575,450"
TVSV,Kingstown/E T Joshua,Kingstown,,ST VINCENT & GRENADINES,https://acukwik.com/Airport-Info/TVSV,https://acukwik.com/extimages/Listing-Images/TVSV.jpg,runway_diagrams/raw/TVSV.jpg,runway_diagrams/cleaned/TVSV.jpg,ok,,"0,0,575,438"
UAAA,Almaty International,Almaty,ALA,KAZAKHSTAN,https://acukwik.com/Airport-Info/UAAA,https://acukwik.com/extimages/Listing-Images/UAAA.jpg,runway_diagrams/raw/UAAA.jpg,runway_diagrams/cleaned/UAAA.jpg,ok,,"0,0,576,450"
UACC,Nursultan Nazabayev International,Nur-Sultan Astana,AKM,KAZAKHSTAN,https://acukwik.com/Airport-Info/UACC,https://acukwik.com/extimages/Listing-Images/UACC.jpg,runway_diagrams/raw/UACC.jpg,runway_diagrams/cleaned/UACC.jpg,ok,,"0,0,415,396"
UBBB,Baku Heydar Aliyev International,Baku,,AZERBAIJAN,https://acukwik.com/Airport-Info/UBBB,https://acukwik.com/extimages/Listing-Images/UBBB.jpg,runway_diagrams/raw/UBBB.jpg,runway_diagrams/cleaned/UBBB.jpg,ok,,"0,0,414,396"
UCFM,Manas International,Bishkek,,KYRGYZSTAN,https://acukwik.com/Airport-Info/UCFM,https://acukwik.com/extimages/Listing-Images/UCFM.jpg,runway_diagrams/raw/UCFM.jpg,runway_diagrams/cleaned/UCFM.jpg,ok,,"0,0,575,375"
UDYZ,Yerevan/Zvartnots,Yerevan,,ARMENIA,https://acukwik.com/Airport-Info/UDYZ,https://acukwik.com/extimages/Listing-Images/UDYZ.jpg,runway_diagrams/raw/UDYZ.jpg,runway_diagrams/cleaned/UDYZ.jpg,ok,,"0,0,1000,565"
UGTB,Shota Rustaveli Tbilisi International,Tbilisi,,GEORGIA,https://acukwik.com/Airport-Info/UGTB,https://acukwik.com/extimages/Listing-Images/UGTB.jpg,runway_diagrams/raw/UGTB.jpg,runway_diagrams/cleaned/UGTB.jpg,ok,,"0,0,1000,1043"
UHHH,Khabarovsk Novy,Khabarovsk,,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UHHH,https://acukwik.com/extimages/Listing-Images/UHHH.jpg,runway_diagrams/raw/UHHH.jpg,runway_diagrams/cleaned/UHHH.jpg,ok,,"0,0,414,342"
UHPP,Petropavlovsk-Kamchatski/Yelizovo,Petropavlovsk,KAM,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UHPP,https://acukwik.com/extimages/Listing-Images/UHPP.jpg,runway_diagrams/raw/UHPP.jpg,runway_diagrams/cleaned/UHPP.jpg,ok,,"0,0,414,396"
UKBB,Kyiv/Boryspil International,Kyiv,,UKRAINE,https://acukwik.com/Airport-Info/UKBB,https://acukwik.com/extimages/Listing-Images/UKBB.jpg,runway_diagrams/raw/UKBB.jpg,runway_diagrams/cleaned/UKBB.jpg,ok,,"0,0,575,475"
UKKK,Kyiv/Zhuliany International (Sikorsky),Kyiv,,UKRAINE,https://acukwik.com/Airport-Info/UKKK,https://acukwik.com/extimages/Listing-Images/UKKK.jpg,runway_diagrams/raw/UKKK.jpg,runway_diagrams/cleaned/UKKK.jpg,ok,,"0,0,575,450"
UKOO,Odessa International,Odessa,,UKRAINE,https://acukwik.com/Airport-Info/UKOO,https://acukwik.com/extimages/Listing-Images/UKOO.jpg,runway_diagrams/raw/UKOO.jpg,runway_diagrams/cleaned/UKOO.jpg,ok,,"0,0,575,500"
ULLI,St Petersburg Pulkovo,St Petersburg,SPE,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/ULLI,https://acukwik.com/extimages/Listing-Images/ULLI.jpg,runway_diagrams/raw/ULLI.jpg,runway_diagrams/cleaned/ULLI.jpg,ok,,"0,0,575,425"
UMKK,Kaliningrad Intl/Khrabrovo,Kaliningrad,KGD,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UMKK,https://acukwik.com/extimages/Listing-Images/UMKK.jpg,runway_diagrams/raw/UMKK.jpg,runway_diagrams/cleaned/UMKK.jpg,ok,,"0,0,414,306"
UMMS,Minsk National,Minsk,,BELARUS,https://acukwik.com/Airport-Info/UMMS,https://acukwik.com/extimages/Listing-Images/UMMS.jpg,runway_diagrams/raw/UMMS.jpg,runway_diagrams/cleaned/UMMS.jpg,ok,,"0,0,575,525"
UNNT,Novosibirsk International/Tolmachevo,Novosibirsk,NVS,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UNNT,https://acukwik.com/extimages/Listing-Images/UNNT.jpg,runway_diagrams/raw/UNNT.jpg,runway_diagrams/cleaned/UNNT.jpg,ok,,"0,0,414,432"
UNOO,Omsk Central (Tsentralny),Omsk,OMS,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UNOO,https://acukwik.com/extimages/Listing-Images/UNOO.jpg,runway_diagrams/raw/UNOO.jpg,runway_diagrams/cleaned/UNOO.jpg,ok,,"0,0,414,306"
URSS,Sochi Adler International,Sochi,,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/URSS,https://acukwik.com/extimages/Listing-Images/URSS.jpg,runway_diagrams/raw/URSS.jpg,runway_diagrams/cleaned/URSS.jpg,ok,,"0,0,414,306"
USCC,Kurchatov Chelyabinsk Intl/Balandino,Chelyabinsk,CHE,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/USCC,https://acukwik.com/extimages/Listing-Images/USCC.jpg,runway_diagrams/raw/USCC.jpg,runway_diagrams/cleaned/USCC.jpg,ok,,"0,0,414,306"
USSS,Yekaterinburg/Koltsovo,Yekaterinburg,SVE,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/USSS,https://acukwik.com/extimages/Listing-Images/USSS.jpg,runway_diagrams/raw/USSS.jpg,runway_diagrams/cleaned/USSS.jpg,ok,,"0,0,414,306"
UTAA,Ashgabat International,Ashgabat,,TURKMENISTAN,https://acukwik.com/Airport-Info/UTAA,https://acukwik.com/extimages/Listing-Images/UTAA.jpg,runway_diagrams/raw/UTAA.jpg,runway_diagrams/cleaned/UTAA.jpg,ok,,"0,0,1000,1130"
UTDD,Dushanbe,Dushanbe,,TAJIKISTAN,https://acukwik.com/Airport-Info/UTDD,https://acukwik.com/extimages/Listing-Images/UTDD.jpg,runway_diagrams/raw/UTDD.jpg,runway_diagrams/cleaned/UTDD.jpg,ok,,"0,0,414,306"
UUDD,Moscow/Domodedovo,Moscow,MOS,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUDD,https://acukwik.com/extimages/Listing-Images/UUDD.jpg,runway_diagrams/raw/UUDD.jpg,runway_diagrams/cleaned/UUDD.jpg,ok,,"0,0,1000,870"
UUEE,Moscow/Sheremetyevo,Moscow,MOS,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUEE,https://acukwik.com/extimages/Listing-Images/UUEE.jpg,runway_diagrams/raw/UUEE.jpg,runway_diagrams/cleaned/UUEE.jpg,ok,,"0,0,575,425"
UUWW,Moscow/Vnukovo,Moscow,MOS,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UUWW,https://acukwik.com/extimages/Listing-Images/UUWW.jpg,runway_diagrams/raw/UUWW.jpg,runway_diagrams/cleaned/UUWW.jpg,ok,,"0,0,575,550"
UWKD,Gabdulla Tuqay Kazan Intl,Kazan,,RUSSIAN FEDERATION,https://acukwik.com/Airport-Info/UWKD,https://acukwik.com/extimages/Listing-Images/UWKD.jpg,runway_diagrams/raw/UWKD.jpg,runway_diagrams/cleaned/UWKD.jpg,ok,,"0,0,415,351"
UZTT,Tashkent Islam Karimov International,Tashkent,,UZBEKISTAN,https://acukwik.com/Airport-Info/UZTT,https://acukwik.com/extimages/Listing-Images/UZTT.jpg,runway_diagrams/raw/UZTT.jpg,runway_diagrams/cleaned/UZTT.jpg,ok,,"0,0,1000,739"
VABB,Mumbai Chhatrapati Shivaji International,Mumbai/Bombay,MH,INDIA,https://acukwik.com/Airport-Info/VABB,https://acukwik.com/extimages/Listing-Images/VABB.jpg,runway_diagrams/raw/VABB.jpg,runway_diagrams/cleaned/VABB.jpg,ok,,"0,0,575,450"
VCBI,Colombo/Bandaranaike International,Colombo,,SRI LANKA,https://acukwik.com/Airport-Info/VCBI,https://acukwik.com/extimages/Listing-Images/VCBI.jpg,runway_diagrams/raw/VCBI.jpg,runway_diagrams/cleaned/VCBI.jpg,ok,,"0,0,575,500"
VDPP,Phnom Penh (Pochentong),Phnom Penh,,CAMBODIA,https://acukwik.com/Airport-Info/VDPP,https://acukwik.com/extimages/Listing-Images/VDPP.jpg,runway_diagrams/raw/VDPP.jpg,runway_diagrams/cleaned/VDPP.jpg,ok,,"0,0,575,525"
VGHS,Dhaka/Hazrat Shahjalal International,Dhaka,,BANGLADESH,https://acukwik.com/Airport-Info/VGHS,https://acukwik.com/extimages/Listing-Images/VGHS.jpg,runway_diagrams/raw/VGHS.jpg,runway_diagrams/cleaned/VGHS.jpg,ok,,"0,0,1000,1174"
VHHH,Hong Kong International,Hong Kong,,HONG KONG SAR,https://acukwik.com/Airport-Info/VHHH,https://acukwik.com/extimages/Listing-Images/VHHH.jpg,runway_diagrams/raw/VHHH.jpg,runway_diagrams/cleaned/VHHH.jpg,ok,,"0,0,1000,1130"
VIDP,Indira Gandhi International Delhi,Delhi,DL,INDIA,https://acukwik.com/Airport-Info/VIDP,https://acukwik.com/extimages/Listing-Images/VIDP.jpg,runway_diagrams/raw/VIDP.jpg,runway_diagrams/cleaned/VIDP.jpg,ok,,"0,0,1000,1652"
VLLB,Luang Prabang International,Luang Prabang,,LAOS,https://acukwik.com/Airport-Info/VLLB,https://acukwik.com/extimages/Listing-Images/VLLB.jpg,runway_diagrams/raw/VLLB.jpg,runway_diagrams/cleaned/VLLB.jpg,ok,,"0,0,1000,739"
VLVT,Wattay International,Vientiane,,LAOS,https://acukwik.com/Airport-Info/VLVT,https://acukwik.com/extimages/Listing-Images/VLVT.jpg,runway_diagrams/raw/VLVT.jpg,runway_diagrams/cleaned/VLVT.jpg,ok,,"0,0,414,324"
VOBL,Kempegowda International Bengaluru,Bangalore,KA,INDIA,https://acukwik.com/Airport-Info/VOBL,https://acukwik.com/extimages/Listing-Images/VOBL.jpg,runway_diagrams/raw/VOBL.jpg,runway_diagrams/cleaned/VOBL.jpg,ok,,"0,0,1000,913"
VOGO,Goa Dabolim Vasco da Gama,Goa,GA,INDIA,https://acukwik.com/Airport-Info/VOGO,https://acukwik.com/extimages/Listing-Images/VOGO.jpg,runway_diagrams/raw/VOGO.jpg,runway_diagrams/cleaned/VOGO.jpg,ok,,"0,0,575,525"
VOHS,Shamshabad (Hyderabad)/Rajiv Gandhi International,Hyderabad,AP,INDIA,https://acukwik.com/Airport-Info/VOHS,https://acukwik.com/extimages/Listing-Images/VOHS.jpg,runway_diagrams/raw/VOHS.jpg,runway_diagrams/cleaned/VOHS.jpg,ok,,"0,0,414,306"
VRMM,Velana International (Male),Hulhule Island,,MALDIVES,https://acukwik.com/Airport-Info/VRMM,https://acukwik.com/extimages/Listing-Images/VRMM.jpg,runway_diagrams/raw/VRMM.jpg,runway_diagrams/cleaned/VRMM.jpg,ok,,"0,0,1000,957"
VTBD,Bangkok/Don Mueang International,Bangkok,,THAILAND,https://acukwik.com/Airport-Info/VTBD,https://acukwik.com/extimages/Listing-Images/VTBD.jpg,runway_diagrams/raw/VTBD.jpg,runway_diagrams/cleaned/VTBD.jpg,ok,,"0,0,1000,1000"
