ICAO,Airport Name,City,State,Country,Airport Link
VIKA,Kanpur/Chakeri,Kanpur,UP ,INDIA,https://acukwik.com/Airport-Info/VIKA
VICX,Kanpur Chakeri AB,Kanpur Chakeri,UP ,INDIA,https://acukwik.com/Airport-Info/VICX
VAKS,Keshod (Junagadh),Keshod,GJ ,INDIA,https://acukwik.com/Airport-Info/VAKS
VEKO,Khajuraho,Khajuraho,MP ,INDIA,https://acukwik.com/Airport-Info/VEKO
VEDX,Kalaikunda AFS,Kharagpur,WB ,INDIA,https://acukwik.com/Airport-Info/VEDX
VIKG,Kisangarh,Kisangarh,RJ ,INDIA,https://acukwik.com/Airport-Info/VIKG
VAKP,Kolhapur,Kolhapur,MH ,INDIA,https://acukwik.com/Airport-Info/VAKP
VECC,Kolkata Intl/Netaji Subash Chandra Bose,Kolkata,WB ,INDIA,https://acukwik.com/Airport-Info/VECC
VOKP,Baldota Koppal,Koppal,KA ,INDIA,https://acukwik.com/Airport-Info/VOKP
VIKO,Kota,Kota,RJ ,INDIA,https://acukwik.com/Airport-Info/VIKO
VOSR,Sindhudurg,Kudal,MH ,INDIA,https://acukwik.com/Airport-Info/VOSR
VIBR,Bhuntar/Kullu Manali,Kullu,HP ,INDIA,https://acukwik.com/Airport-Info/VIBR
VEKI,Kushinagar International,Kushinagar,UP ,INDIA,https://acukwik.com/Airport-Info/VEKI
VALT,Latur,Latur,MH ,INDIA,https://acukwik.com/Airport-Info/VALT
VILH,Late Kushok Bakula Rimpochee/Leh,Leh,JK ,INDIA,https://acukwik.com/Airport-Info/VILH
VIBL,Lucknow Air Force Station/Bakshi Ka Talab AB,Lucknow,UP ,INDIA,https://acukwik.com/Airport-Info/VIBL
VILK,Lucknow/Choudhary Charan Singh,Lucknow,UP ,INDIA,https://acukwik.com/Airport-Info/VILK
VILU,Ludhiana International (Halwara),Ludhiana,PB ,INDIA,https://acukwik.com/Airport-Info/VILU
VILD,Ludhiana/Sahnewal,Ludhiana,PB ,INDIA,https://acukwik.com/Airport-Info/VILD
VOMD,Madurai,Madurai,TN ,INDIA,https://acukwik.com/Airport-Info/VOMD
