ICAO,Airport Name,City,State,Country,Airport Link
FACN,Carnarvon,Carnarvon,NC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FACN
,SKA Karoo / Meerkat Array,Carnarvon,NC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/ACMQQON
FADA,De Aar,De Aar,NC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FADA
FAUS,Ulusaba,Dumphries,MP ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAUS
FADN,Durban (Old International),Durban,NL ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FADN
FAVG,Durban/Virginia,Durban,NL ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAVG
FALE,King Shaka International,Durban,NL ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FALE
FAEL,East London,East London,EC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAEL
FAEO,Ermelo,Ermelo,MP ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAEO
FAFB,Ficksburg Sentraoes,Ficksburg,FS ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAFB
FAHV,Gariep Dam,Gariep Dam,FS ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAHV
FAGG,George,George,WC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAGG
FAPE,Chief Dawid Stuurman Intl/Port Elizabeth,Gqeberha,EC ,SOUTH AFRICA,https://acukwik.com/Airport-Info/FAPE
